wav_filename,wav_filesize,transcript
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTAS0/SI2015_rif.wav,56774, the lifeboats were stuck fast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTAS0/SX125_rif.wav,62918, westchester is a county in new york
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTAS0/SA2_rif.wav,69882, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTAS0/SI755_rif.wav,72340, equipment basic pottery studio equipment
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTAS0/SX35_rif.wav,62304, help celebrate your brother's success
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SI595_rif.wav,89952, their privations are almost beyond endurance
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SI1225_rif.wav,173510, the tragic stage is a platform extending precariously between heaven and hell
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SI1855_rif.wav,63532, people never live forever
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SX235_rif.wav,95072, i itemize all accounts in my agency
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SX325_rif.wav,84628, the full moon shone brightly that night
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SX145_rif.wav,94868, too much curiosity can get you into trouble
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SX55_rif.wav,87084, the lack of heat compounded the tenant's grievances
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SA1_rif.wav,115962, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SX415_rif.wav,87084, move the garbage nearer to the large window
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MLJC0/SA2_rif.wav,97120, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SX164_rif.wav,111252, curiosity and mediocrity seldom coexist
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SI1424_rif.wav,118828, it had assumed the terrifying inertia of inanimate matter
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SX74_rif.wav,117396, an official deadline cannot be postponed
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SX434_rif.wav,104902, each stag surely finds a big fawn
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SX344_rif.wav,97734, i know i didn't meet her early enough
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SI2054_rif.wav,162042, he slipped outside hugging the walls of buildings and dodging into doorways
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SX254_rif.wav,97734, do they allow atheists in church
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SA1_rif.wav,128044, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SI794_rif.wav,165932, you should firmly insist that no bobby pins or hair pins be worn in the water
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJSR0/SA2_rif.wav,94252, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SI1331_rif.wav,101420, no fasciculations or sensory defects were found
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SX251_rif.wav,135212, we apply auditory modeling to computer speech recognition
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SI2148_rif.wav,53088, look somewhere else
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SA1_rif.wav,106746, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SX307_rif.wav,64762, the meeting is now adjourned
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SX341_rif.wav,100602, the high security prison was surrounded by barbed wire
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SX431_rif.wav,104288, the fifth jar contains big juicy peaches
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SI701_rif.wav,141972, there are people who travel long distances to assure my continued existence
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SA2_rif.wav,92614, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJAC0/SX71_rif.wav,85856, porcupines resemble sea urchins
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SI1641_rif.wav,47764, were you in love with that girl
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SX153_rif.wav,103878, scholastic aptitude is judged by standardized tests
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SI1503_rif.wav,73364, by the look of him he wasn't that far gone
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SI2133_rif.wav,66810, here they did not need to be in ghettos
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SX63_rif.wav,82988, continental drift is a geological theory
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SX423_rif.wav,111046, smash lightbulbs and their cash value will diminish to nothing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SA1_rif.wav,96916, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SX333_rif.wav,124564, an adult male baboon's teeth are not suitable for eating shellfish
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SX243_rif.wav,89748, they all agree that the essay is barely intelligible
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FCAG0/SA2_rif.wav,74796, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SX435_rif.wav,108794, the rich should invest in black zircons instead of stylish shoes
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SI2055_rif.wav,79508, can't seem to locate landmarks in this snow
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SX345_rif.wav,88108, trish saw hours and hours of movies saturday
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SI748_rif.wav,133370, to prepare mustard cream blend mustard with enough water to make a thin paste
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SX75_rif.wav,69472, fill that canteen with fresh spring water
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SX165_rif.wav,91796, the easygoing zoologist relaxed throughout the voyage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SX255_rif.wav,69882, my ideal morning begins with hot coffee
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SI795_rif.wav,86266, when shed they leave rust marks
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SA1_rif.wav,93024, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FJWB1/SA2_rif.wav,80940, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SI1300_rif.wav,148524, he can for example present significant universitywide issues to the senate
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SX130_rif.wav,64352, he had four extra eggs for breakfast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SX310_rif.wav,105312, the hood of the jeep was steaming in the hot sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SX400_rif.wav,88108, just drop notices in any suggestion box
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SX40_rif.wav,92204, stimulating discussions keep students' attention
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SA1_rif.wav,105108, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SI1930_rif.wav,53702, a rabbit punch redoubled him
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SX220_rif.wav,110432, the most recent geological survey found seismic activity
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SA2_rif.wav,80122, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSAK0/SI670_rif.wav,95686, neglect means spiritual paralysis or death
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SI1897_rif.wav,45510, she seemed irritated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SI2280_rif.wav,61280, many shapes in bathtubs
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SX311_rif.wav,154054, my desires are simple give me one informative paragraph on the subject
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SX131_rif.wav,70700, we plan to build a new beverage plant
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SX41_rif.wav,118624, etiquette mandates compliance with existing regulations
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SX401_rif.wav,94048, the taxicab broke down and caused a traffic jam
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SI761_rif.wav,126406, paperweight may be personalized on back while clay is leather hard
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SA1_rif.wav,101626, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SA2_rif.wav,87700, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MJPM1/SX221_rif.wav,97940, cory attacked the project with extra determination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SI1860_rif.wav,53292, we're not drunkards she said
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SX150_rif.wav,72748, vietnamese cuisine is exquisite
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SX330_rif.wav,95686, count the number of teaspoons of soysauce that you add
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SI600_rif.wav,134598, originals are not necessarily good and adaptations are not necessarily bad
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SI1034_rif.wav,46740, she snarled warningly
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SA1_rif.wav,91590, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SX240_rif.wav,84422, it's not easy to create illuminating examples
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SX60_rif.wav,104084, the legislature met to judge the state of public education
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SA2_rif.wav,85036, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MPEB0/SX420_rif.wav,110842, seamstresses attach zippers with a thimble needle and thread
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SX106_rif.wav,94048, a huge tapestry hung in her hallway
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SX16_rif.wav,85446, a roll of wire lay near the wall
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SX286_rif.wav,139308, in every major cloverleaf traffic sometimes gets backed up
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SI1276_rif.wav,92614, landbased radar would help with this task
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SA1_rif.wav,114324, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SI1906_rif.wav,67628, they had chosen this night purposely
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SA2_rif.wav,90976, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SX349_rif.wav,164294, the preschooler couldn't verbalize her feelings about the emergency conditions
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SI646_rif.wav,77254, nice even if a trifle gaudy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MARW0/SX376_rif.wav,94048, women may never become completely equal to men
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SX174_rif.wav,122924, the haunted house was a hit due to outstanding audiovisual effects
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SI1827_rif.wav,57184, maybe it would work the other way
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SI1344_rif.wav,85036, experiment without a fixed number of trials
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SX354_rif.wav,76230, a lawyer was appointed to execute her will
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SX444_rif.wav,90566, the toddler found a clamshell near the camp site
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SA1_rif.wav,99578, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SX264_rif.wav,90362, we saw eight tiny icicles below our roof
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SI1974_rif.wav,96300, as if drawn by a wire the enemy flew into them
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SX84_rif.wav,106132, cooperation along with understanding alleviate dispute
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FLHD0/SA2_rif.wav,83398, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SI1962_rif.wav,62304, another snarled close overhead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SX342_rif.wav,108588, take charge of choosing her bride's maids' gowns
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SX432_rif.wav,127636, coffee is grown on steep junglelike slopes in temperate zones
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SX162_rif.wav,103674, her auburn hair reminded him of autumn leaves
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SX72_rif.wav,53702, spring street is straight ahead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SA1_rif.wav,99988, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SI702_rif.wav,139924, we have also seen the power of faith at work among us
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SX252_rif.wav,81556, the gorgeous butterfly ate a lot of nectar
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SI1332_rif.wav,96096, thyroid function tests yielded normal results
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MESG0/SA2_rif.wav,88928, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SI1082_rif.wav,118420, a new order is thrusting itself into being
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SX362_rif.wav,143814, the annoying raccoons slipped into phil's garden every night
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SI2342_rif.wav,48582, not when i was a kid
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SX272_rif.wav,80122, allow each child to have an ice pop
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SX182_rif.wav,90566, thick glue oozed out of the tube
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SX92_rif.wav,110022, a large household needs lots of appliances
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SA1_rif.wav,117600, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SI1712_rif.wav,136852, you think somebody is going to stand up in the audience and make guilty faces
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SA2_rif.wav,105108, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/FSSB0/SX452_rif.wav,119852, in developing film many toxic chemicals are used
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SI1623_rif.wav,68858, there was much embracing much exclaiming
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SX363_rif.wav,81964, the cow wandered from the farmland and became lost
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SX93_rif.wav,58412, cut a small corner off each edge
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SX273_rif.wav,60256, the angry boy answered but didn't look up
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SX183_rif.wav,74796, why else would danny allow others to go
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SA1_rif.wav,87290, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR4/MTRC0/SX170_rif.wav,125792, the mayan neoclassic scholar disappeared while surveying ancient ruins
